timestamp,beacon-metrics-gazer--adb8a3706cbb47fb82d9985aa3b8fb22,cadvisor,cl-1-prysm-geth--27729cf71bb04432a94650b5b702ab7e,cl-2-prysm-geth--e6c16ad2d5ec49e7995c5ee30e3dc7b7,cl-3-prysm-geth--3876283c7cb344b8ac545b746e4d7052,cl-4-prysm-geth--e16333e3e0344b948c69cf2bf5cf1875,cl-5-prysm-geth--d28ac8a37cb6452c8a5cc25e1f30e477,dora--64988aa60c36407c90a25af1983c6282,el-1-geth-prysm--ae3b6681daa54b64aa809f227c29f71e,el-2-geth-prysm--30f4377f71764bcc81092d2a286547b5,el-3-geth-prysm--0703b0d4af9f4ab7a268ca908335d8ac,el-4-geth-prysm--c6f41dbce1874f5e90797b78a81c755f,el-5-geth-prysm--173649707c65475d9880db527c5659eb,el-forkmon--dfae7caaa2884f02aa5e94bc2935d6b3,ethereum-metrics-exporter-1-prysm-geth--705c8ba6cd00412e88c3a8d8515e4ebb,ethereum-metrics-exporter-2-prysm-geth--261f426d7d08410c8e4c931b839d23a0,ethereum-metrics-exporter-3-prysm-geth--1802f40095554dbbbfcd8d1666edfc56,ethereum-metrics-exporter-4-prysm-geth--793030750ecb4752b815a886da385db3,ethereum-metrics-exporter-5-prysm-geth--11187d13911140efb2c64a46648351ee,grafana--d1165000f08c4f6db2d22b9e023df1b0,helpers-grafana-1,kurtosis-api--67d1f576dff84fd4937a040c1f54d2af,kurtosis-engine--7b584146a4904e41ad7870a9f16ce66d,kurtosis-logs-aggregator,kurtosis-logs-collector--67d1f576dff84fd4937a040c1f54d2af,kurtosis-reverse-proxy--7b584146a4904e41ad7870a9f16ce66d,portainer,prometheus,prometheus--4bbe2a8ffb494cbba9e1452f6adb22db,validator-key-generation-cl-validator-keystore--05cfb3e1f30e491dbb8b6921af40ad43,vc-1-geth-prysm--8f09d13b3cab471e90b7e3c145a3e090,vc-2-geth-prysm--8571b98c411042de8183e2898ddd55e9,vc-3-geth-prysm--3ee7cc80f32640c4b42490d6394928a0,vc-4-geth-prysm--a4774913f9804976810ee21f0ca66f26,vc-5-geth-prysm--e30e4006f85949a1a8c647e72dddd18b
1716787077,14548992.0,202317824.0,363814912.0,374468608.0,326754304.0,361775104.0,391278592.0,22458368.0,73170944.0,55394304.0,58748928.0,59015168.0,59351040.0,25935872.0,12795904.0,9068544.0,10137600.0,9273344.0,9908224.0,89706496.0,43532288.0,33525760.0,22085632.0,12869632.0,3317760.0,43655168.0,13398016.0,600215552.0,65073152.0,6610944.0,38780928.0,29270016.0,27860992.0,26058752.0,27799552.0
1716787092,14548992.0,202293248.0,364875776.0,374484992.0,328892416.0,363905024.0,391024640.0,22462464.0,74215424.0,55566336.0,60452864.0,59756544.0,59441152.0,26128384.0,12795904.0,8962048.0,9404416.0,9240576.0,9289728.0,89706496.0,43532288.0,33525760.0,22085632.0,13197312.0,3215360.0,43655168.0,11014144.0,659619840.0,65081344.0,6610944.0,40267776.0,29806592.0,27885568.0,28602368.0,27873280.0
1716787107,14548992.0,201875456.0,363864064.0,374775808.0,329158656.0,362471424.0,376758272.0,22462464.0,73584640.0,56598528.0,60547072.0,60297216.0,59543552.0,26718208.0,13271040.0,8974336.0,9932800.0,9068544.0,9412608.0,89706496.0,43552768.0,33525760.0,22577152.0,13406208.0,3215360.0,43655168.0,11014144.0,719134720.0,65085440.0,6610944.0,40271872.0,29544448.0,27885568.0,28659712.0,27877376.0
1716787122,14548992.0,201879552.0,363876352.0,374534144.0,328904704.0,362504192.0,377298944.0,22462464.0,73682944.0,56725504.0,60579840.0,60289024.0,59908096.0,25735168.0,13365248.0,9035776.0,9719808.0,8581120.0,9392128.0,89718784.0,43552768.0,33525760.0,22577152.0,12087296.0,3211264.0,43655168.0,11014144.0,720224256.0,65097728.0,6610944.0,38854656.0,29544448.0,27889664.0,26615808.0,27877376.0
1716787137,14548992.0,199872512.0,363905024.0,374575104.0,335630336.0,362520576.0,381526016.0,22466560.0,73998336.0,56774656.0,60821504.0,61243392.0,60440576.0,25931776.0,13324288.0,9641984.0,9486336.0,8638464.0,10137600.0,92721152.0,43552768.0,33525760.0,22577152.0,12161024.0,3215360.0,43655168.0,11014144.0,720379904.0,65089536.0,6610944.0,38858752.0,28839936.0,27893760.0,26619904.0,27922432.0
1716787152,14548992.0,196644864.0,366063616.0,374591488.0,335630336.0,370020352.0,380571648.0,22675456.0,74629120.0,56995840.0,61734912.0,61366272.0,60628992.0,23859200.0,12566528.0,9039872.0,10153984.0,8781824.0,9457664.0,92729344.0,43552768.0,33525760.0,22577152.0,12251136.0,3227648.0,43655168.0,11014144.0,720457728.0,65093632.0,6610944.0,38883328.0,28848128.0,27918336.0,26615808.0,27930624.0
1716787167,15572992.0,195944448.0,368930816.0,374628352.0,337211392.0,372162560.0,383131648.0,38764544.0,75173888.0,58150912.0,61837312.0,61280256.0,61063168.0,23867392.0,12881920.0,9043968.0,11423744.0,8462336.0,9531392.0,92971008.0,43556864.0,33525760.0,22577152.0,11571200.0,3227648.0,43687936.0,11014144.0,720470016.0,65290240.0,6610944.0,39288832.0,28868608.0,27926528.0,26648576.0,27938816.0
1716787182,15572992.0,196206592.0,368943104.0,374648832.0,350154752.0,372195328.0,383557632.0,38760448.0,75198464.0,58183680.0,61960192.0,61358080.0,60801024.0,23875584.0,12414976.0,8859648.0,11071488.0,8613888.0,10084352.0,92971008.0,43556864.0,33525760.0,22282240.0,11857920.0,3227648.0,43687936.0,11014144.0,720494592.0,65662976.0,6610944.0,39301120.0,28872704.0,27938816.0,26648576.0,27979776.0
1716787197,13225984.0,195956736.0,378036224.0,376819712.0,362741760.0,372477952.0,381235200.0,38760448.0,75362304.0,58212352.0,62193664.0,61628416.0,61607936.0,23760896.0,12812288.0,8818688.0,9777152.0,9347072.0,9617408.0,92975104.0,43552768.0,33525760.0,21819392.0,12201984.0,3330048.0,43245568.0,12701696.0,720629760.0,65712128.0,6610944.0,40316928.0,28884992.0,27414528.0,27250688.0,28246016.0
1716787212,13225984.0,203358208.0,379658240.0,376832000.0,362749952.0,372252672.0,381247488.0,38764544.0,77291520.0,58482688.0,63295488.0,62410752.0,61698048.0,24875008.0,13737984.0,8962048.0,9900032.0,9175040.0,10235904.0,93462528.0,43552768.0,33497088.0,21606400.0,11632640.0,3661824.0,24633344.0,13922304.0,710610944.0,65843200.0,6557696.0,41508864.0,29483008.0,27418624.0,27013120.0,26628096.0
