timestamp,beacon-metrics-gazer--889f401b7ac24b45ad5daf2e27ffaa06,cadvisor,cl-1-prysm-geth--7fc964e5142748bcb0dab76baea76b6b,cl-2-prysm-geth--b4b812a13e874086a0bc30c027faf4b5,cl-3-prysm-geth--6d7b63950dff472593c44297957e9329,cl-4-prysm-geth--db5fcf5dd652488c858ddca728d81a51,cl-5-prysm-geth--5ac35d02641d44d598ccf868dfdbdc8d,dora--d22603b309a34a4ba1a3a6b2ac2556b4,el-1-geth-prysm--6df8fe6e0f84467bae8dcb950344f104,el-2-geth-prysm--81461ecf4fe34400a4f469d25647af08,el-3-geth-prysm--61039548227e41ebbd20da4b9441c7a3,el-4-geth-prysm--37430a8575e6418a817b0535dfd7982b,el-5-geth-prysm--4e779ddb7bec422ca4c887c4aae8685a,el-forkmon--8074a951bb3741f6978b424a5b05bedf,ethereum-metrics-exporter-1-prysm-geth--bbde63a5d8ab41b0a8d6516d98475e87,ethereum-metrics-exporter-2-prysm-geth--aa838ce8f2b54e1ea5d738e02f609313,ethereum-metrics-exporter-3-prysm-geth--949464493e7a4a55a4196e9d4fc40d4b,ethereum-metrics-exporter-4-prysm-geth--a2b6e36f9f574c8bbdd037d62bf994fa,ethereum-metrics-exporter-5-prysm-geth--0f0a6050cd9c43ca93397acfdc1c5220,grafana--7cfae55ca3bc401e8bd611634a1d2f7d,helpers-grafana-1,kurtosis-api--c6aa81f473fd49ecb33f78f539638112,kurtosis-engine--2f2b4f032bfd4da298afd2bca70adaa4,kurtosis-logs-aggregator,kurtosis-logs-collector--c6aa81f473fd49ecb33f78f539638112,kurtosis-reverse-proxy--2f2b4f032bfd4da298afd2bca70adaa4,portainer,prometheus,prometheus--9379e5c5c0a24c65a2911623416f6838,validator-key-generation-cl-validator-keystore--d1a3dc515e2347e2bcd84a6975bcb35d,vc-1-geth-prysm--fb05356dde5f4a3189f45670f09dfbdb,vc-2-geth-prysm--932f79eb055b422b9f90a5a40969ef3b,vc-3-geth-prysm--092f67016720442ebec01ff1ddada5d1,vc-4-geth-prysm--5f86c8a931a54473a245cd978251fe04,vc-5-geth-prysm--061ad92585064d768ed7c18e1108b024
1717052874,13840384.0,264257536.0,368775168.0,376352768.0,380837888.0,384675840.0,379392000.0,28401664.0,77201408.0,61239296.0,59269120.0,59895808.0,59228160.0,30224384.0,15699968.0,9707520.0,8855552.0,9412608.0,9191424.0,109015040.0,66048000.0,20856832.0,27398144.0,14835712.0,2879488.0,31318016.0,30228480.0,765628416.0,69443584.0,9625600.0,47607808.0,26624000.0,28848128.0,26992640.0,27566080.0
1717052889,13840384.0,264527872.0,367263744.0,378540032.0,380837888.0,384696320.0,379392000.0,28434432.0,77910016.0,61239296.0,60002304.0,59895808.0,59822080.0,27930624.0,14807040.0,10088448.0,9359360.0,9388032.0,9232384.0,109101056.0,66048000.0,20869120.0,27164672.0,15572992.0,2899968.0,31346688.0,30228480.0,765706240.0,69443584.0,9625600.0,47611904.0,26636288.0,28942336.0,27144192.0,29982720.0
1717052904,13840384.0,264892416.0,367263744.0,378540032.0,380895232.0,384696320.0,379449344.0,28434432.0,77910016.0,61267968.0,60002304.0,59936768.0,59998208.0,27930624.0,14807040.0,9150464.0,9359360.0,10412032.0,9232384.0,109101056.0,66052096.0,20869120.0,27164672.0,15572992.0,2899968.0,31346688.0,30228480.0,824848384.0,69599232.0,9629696.0,47628288.0,27238400.0,28958720.0,27156480.0,29982720.0
1717052919,13361152.0,261750784.0,365555712.0,378552320.0,380899328.0,386887680.0,379514880.0,28450816.0,77803520.0,61173760.0,60162048.0,60743680.0,59965440.0,29179904.0,15147008.0,10092544.0,9035776.0,9682944.0,9097216.0,105209856.0,66060288.0,20385792.0,26660864.0,15720448.0,2846720.0,31346688.0,26681344.0,816640000.0,69177344.0,9105408.0,47321088.0,29233152.0,27009024.0,28971008.0,27627520.0
1717052934,13361152.0,262090752.0,365555712.0,378593280.0,383393792.0,386932736.0,379514880.0,27672576.0,77074432.0,61616128.0,60743680.0,60903424.0,59965440.0,28033024.0,14802944.0,9449472.0,9035776.0,9682944.0,9097216.0,105209856.0,63926272.0,19861504.0,26660864.0,15720448.0,2834432.0,30830592.0,26681344.0,815214592.0,69292032.0,9105408.0,45432832.0,28381184.0,27017216.0,29491200.0,27049984.0
1717052949,13361152.0,256049152.0,364904448.0,378613760.0,383369216.0,386777088.0,382066688.0,27189248.0,75661312.0,61816832.0,60608512.0,61612032.0,60776448.0,28033024.0,14635008.0,9506816.0,9494528.0,9105408.0,9170944.0,107646976.0,53313536.0,19861504.0,23961600.0,11898880.0,2834432.0,30294016.0,18042880.0,815411200.0,66531328.0,7270400.0,45432832.0,28381184.0,26451968.0,26669056.0,26836992.0
1717052964,12558336.0,256049152.0,359084032.0,381202432.0,383406080.0,391544832.0,383832064.0,25628672.0,76144640.0,62062592.0,60608512.0,61644800.0,61394944.0,28483584.0,13664256.0,9736192.0,9838592.0,9105408.0,9363456.0,118386688.0,53313536.0,16875520.0,23961600.0,11476992.0,2695168.0,29835264.0,17580032.0,815501312.0,66531328.0,466944.0,38395904.0,28327936.0,26451968.0,26681344.0,26697728.0
1717052979,12558336.0,257802240.0,340815872.0,381149184.0,383406080.0,391544832.0,383832064.0,25669632.0,71888896.0,62062592.0,61435904.0,61644800.0,61394944.0,28483584.0,13664256.0,9736192.0,9838592.0,9592832.0,9363456.0,122638336.0,52744192.0,16875520.0,22347776.0,11476992.0,2695168.0,29835264.0,17580032.0,815501312.0,66387968.0,466944.0,38395904.0,28450816.0,26906624.0,26681344.0,26697728.0
1717052994,12013568.0,259358720.0,340815872.0,381050880.0,392540160.0,395628544.0,390184960.0,47464448.0,71888896.0,63463424.0,62435328.0,61833216.0,61644800.0,25960448.0,12091392.0,9158656.0,8966144.0,9244672.0,8331264.0,138784768.0,50454528.0,14123008.0,22347776.0,12550144.0,2613248.0,28467200.0,16642048.0,813805568.0,81649664.0,466944.0,38408192.0,27144192.0,26988544.0,28086272.0,27324416.0
1717053009,13484032.0,269430784.0,341712896.0,389390336.0,392593408.0,395649024.0,390320128.0,50593792.0,69935104.0,63860736.0,62435328.0,62631936.0,61644800.0,26374144.0,12091392.0,9969664.0,9150464.0,9162752.0,8331264.0,138784768.0,47112192.0,14123008.0,21450752.0,11984896.0,2740224.0,28467200.0,16642048.0,658067456.0,83136512.0,466944.0,38490112.0,27144192.0,27262976.0,28086272.0,27394048.0
1717053024,13484032.0,269176832.0,345513984.0,389423104.0,392495104.0,395694080.0,390320128.0,50593792.0,69922816.0,63860736.0,62803968.0,62631936.0,62963712.0,29724672.0,11681792.0,9969664.0,9089024.0,9457664.0,9564160.0,139300864.0,47112192.0,14123008.0,21467136.0,11984896.0,2740224.0,30830592.0,16117760.0,658067456.0,83136512.0,466944.0,38490112.0,27545600.0,28741632.0,27054080.0,27394048.0
1717053039,13053952.0,269176832.0,348082176.0,389726208.0,392495104.0,395780096.0,390168576.0,50462720.0,70332416.0,64487424.0,64430080.0,62570496.0,63508480.0,25812992.0,11509760.0,9543680.0,8876032.0,9777152.0,9084928.0,139300864.0,46546944.0,14127104.0,21061632.0,12079104.0,2895872.0,30826496.0,16117760.0,650166272.0,92975104.0,466944.0,38297600.0,27439104.0,28741632.0,27054080.0,27664384.0
