timestamp,beacon-metrics-gazer--41187cc62289490d96fa8e943fdd9c80,cadvisor,cl-1-prysm-geth--aa389c42a32547d2ab12fe67ba63476f,cl-2-prysm-geth--a453f7b4bb0d41ab95ec6d8bfc3163e0,cl-3-prysm-geth--f37998bfa5fb4219ba4d93002004bcf7,cl-4-prysm-geth--74ce62db53534923a5a0c50033b1e287,cl-5-prysm-geth--30d3adb3ae1945a6bdaa08037a4ea45d,dora--2013dff356474be4a223e18bf39604d3,el-1-geth-prysm--6930da1eaad9437bb3862dcabd2a5a9b,el-2-geth-prysm--a00d33a98893482499b530884747e193,el-3-geth-prysm--606626f9ee9c49ee9eb04ef20bb2929d,el-4-geth-prysm--f1754fd0761f40bb9acbcb9e9302bd8e,el-5-geth-prysm--f94a5d18b5684cdca5e8a5e9fa994ec3,el-forkmon--6f9431cb54ee47a7a1992238557683ef,ethereum-metrics-exporter-1-prysm-geth--d52fdae9fb2e4ecdb438ea1ab139b096,ethereum-metrics-exporter-2-prysm-geth--64fa870b863343e4b976cefefbbe217a,ethereum-metrics-exporter-3-prysm-geth--3aa770c39dc84aa38ecae4d357b1ff78,ethereum-metrics-exporter-4-prysm-geth--c35216f8f4ad46799cd97aa5ff833c4f,ethereum-metrics-exporter-5-prysm-geth--186affe656734e5795966d0af83c6d96,grafana--b00abafe65184f5caa6721a800c6d010,helpers-grafana-1,kurtosis-api--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-engine--3de9051e1dbb465ba4e1ab813b9681bf,kurtosis-logs-aggregator,kurtosis-logs-collector--f4c77b295d9f42719bdaaaa6536797d0,kurtosis-reverse-proxy--3de9051e1dbb465ba4e1ab813b9681bf,portainer,prometheus,prometheus--b1fe3fc0b5dc477ab6385a2500d7c92a,validator-key-generation-cl-validator-keystore--720f0f410e5e4ddebe256ae3833b60ba,vc-1-geth-prysm--002232e17da6491eaab9374c1095bdb4,vc-2-geth-prysm--ea63ae36cf064ae38c79fc09b0bdbfc0,vc-3-geth-prysm--d250afe00edc4f7e85d4e85cfcd659f2,vc-4-geth-prysm--b073613778674434ab8d5ba9136e4eb6,vc-5-geth-prysm--37cd0b0864644d9d85d3573c71fd0537
1717054572,171.65963737553807,52229.66402382934,69056.08974358975,68450.18664640006,69892.65390024883,71589.99604412993,66177.80281939104,167.31334245407854,22172.93435773015,21913.632477695697,21057.12188592893,19500.65475529908,20926.016353794774,6908.428630104411,864.879225983572,848.6662183366958,859.31198624854,874.4862198762602,846.3796058269066,0.0,3.3183638254098176,0.0,0.0,485.3962305742312,24641.381114308137,0.0,0.0,702.2230032510323,858.6464838147355,0.0,5647.581889120769,5710.2402302668,5246.814233934393,5470.483123759101,5636.408386100732
1717054587,181.5297606731499,52826.53875127398,70515.51345103461,69296.08284946703,66937.80164502753,69996.56357388315,69887.53571914547,164.33149171270716,21090.458839700652,19465.827174012225,19637.71242993149,21171.66021984746,21486.835903306175,9435.957930015655,889.452740767236,840.1258816177128,879.8959782831855,871.822842805716,890.8834436784748,0.0,7.665411511565356,0.0,0.0,480.7360290776919,25220.68140534314,1.4735291021997685,0.0,730.0499319110304,860.8880334505874,0.0,5765.326855123674,5384.445288244622,5767.634764905898,5544.789887256577,5494.448491269894
1717054602,178.13472905292608,53389.43879607651,70971.24264853865,73124.1090900915,72040.3526619193,71324.24001061993,73031.4475419528,136.29881154499154,19294.529837251357,20941.186902835354,20244.327390599676,21792.32629727353,19796.508349598786,9566.782708324152,872.9756527487056,846.9205962609656,896.16299277417,888.768115942029,890.1450319791011,27.86205050414919,4.3006899023385,0.0,0.0,452.0938875738336,24760.34057907243,1.6118261990835616,0.0,722.5233996415374,857.4828192069035,0.0,5458.273798892659,5607.627520491341,5683.813971932761,5534.363321483912,5309.872111285619
1717054617,179.96581196581198,53725.30989407257,57544.1439476554,60657.54339118826,60637.317570508865,60654.872530625755,60643.26212183064,164.34178066831126,20116.477335149742,22631.45606493705,19726.06515158361,21930.07598986802,19727.699226012886,9667.645880624916,869.0237936402045,874.4853726011283,862.3015059348871,876.087674854059,861.3101330603889,27.227345061365074,12.746338817573676,0.0,0.0,463.6425186188219,21724.771476647413,1.5769317413831945,0.0,704.7556575926533,880.1916932907349,0.0,5495.312674795839,5451.154607433472,5386.732348111658,5287.549211516045,5213.242256188286
1717054632,172.89248959929935,53542.747423027686,69668.05436788333,70595.02122289778,68895.4471758468,68237.90582431502,65675.59949794112,162.76158111250223,20151.659954035542,22772.151898734177,19220.337858753817,21268.896035262103,19246.15798801965,7736.456407095405,867.6013153217206,913.72334609076,877.1325750844145,869.0537542853303,829.1209629936542,29.07768181919618,8.327550312283138,0.0,0.0,486.5144780563587,24642.185954500495,0.0,0.0,696.7479852359841,874.173936029606,0.0,5655.756752016836,5864.831887201735,5115.520181921545,5453.129412787035,5453.637072008067
1717054647,172.9758149316509,51948.28224734767,66215.48465484654,71544.97342781222,68271.80527383367,68307.41939775599,68696.97036368836,164.62022024738258,24667.02215112533,22984.059820449103,20131.83444047011,21400.166877142343,21328.981193343254,10130.821766909012,867.4508079586677,948.3933787731255,870.2212628170535,885.5999999999999,865.7003143555711,1.1919214214766582,8.210470557076013,1.5389350569405968,0.0,490.0223229385104,24749.62025890408,0.0,0.0,713.295483047176,859.8554172767202,0.0,5578.8730251863435,5955.054710318672,5338.501407443814,5675.260113063945,5429.000701877522
1717054662,169.65686169184158,52241.71062134774,68052.6327637829,70751.6788667919,65465.56804310308,63966.122370364035,64808.18577033188,127.99468563836625,22376.85492318436,22398.981175801837,20132.488858641962,21393.806485911748,21099.422165472763,10262.851260485797,842.9237269678093,891.0864803876021,860.6792452830188,840.789933589654,846.2400316351413,4.135257376696102,0.0,1.54110343005592,0.0,427.83703894101006,23885.990589561785,0.0,0.0,711.3247155010497,850.5089760858525,0.0,5373.493717108796,5917.073065469769,5383.932254912605,5415.821544689189,4967.861530361531
1717054677,171.40252241300712,52307.601340253605,54913.158403713496,59479.41558441558,58044.8217769108,55624.203534841836,57168.630274468735,159.49169546315906,22013.457330415753,23962.53395631859,21387.378017746894,22012.532795594005,22049.125345258453,10048.051505073761,848.8288611684466,890.3098977315396,861.0805094081875,834.9931696999074,852.1596917286495,3.0635350530568752,0.0,1.5310586176727907,0.0,471.6604576902607,20707.33006369144,0.0,0.0,723.2335976928624,873.7151248164464,0.0,5019.878411476557,5415.274778546561,5394.740285228314,5252.838775742405,5090.22102425876
1717054692,175.31472723639513,52570.206119800256,70040.72045596225,65721.93157191954,68000.4757805066,64333.24609613539,64954.109341057214,156.15628573277814,21079.02085696832,21821.735049611158,20890.62937062937,20711.432994250332,20760.613787858452,8175.898051110257,845.3834880312653,843.5599165297696,844.7714228732244,855.9188124540982,820.2613644031579,7.152475772092099,0.0,0.0,0.0,502.09478921183563,24874.11731269539,0.0,0.0,714.4942925404831,872.9971105857632,0.0,5594.385841020435,5719.979806787673,5532.254860850567,5370.592119744662,5448.967826337614
1717054707,180.07252160824652,53371.942365687486,70343.5238945958,69392.52357381236,71490.0290024506,71597.98764099147,71287.7299764836,170.13293065184067,24244.796919409553,20949.19731761837,23726.612211742406,22118.982118294356,22463.942027634734,11173.81484692248,906.9950163875544,879.7826630595403,905.2965529655296,925.5732652544907,885.7507901284379,4.303563165201296,0.0,0.0,0.0,545.5278001611604,25297.814578525864,0.0,0.0,718.7875550807851,874.5123092016701,0.0,5623.708451935361,5233.51324383164,5223.262521747092,5590.939512127576,5661.668332777963
1717054722,176.33659386305777,53019.57520474066,72707.94171875704,68742.31061113343,71751.29124658862,69299.56345356733,70435.09134781109,132.46378711411154,25590.472557555087,18681.082294824297,22786.43373886343,22038.57694930666,21065.154440154438,11371.678408807738,906.9933184855233,841.7386207362987,859.1783580292849,890.9986565158978,858.4408424302568,4.15391830627331,0.0,0.0,0.0,492.0642057461445,25661.43528445641,0.0,0.0,702.979274611399,857.8693850117621,1.5425297487880123,6080.5188945290465,5594.144471614565,5102.957557571211,5502.696355571018,5223.602344454463
1717054737,175.70093457943926,53294.18324560621,61008.1837666977,60061.4421781138,57715.854554887796,58936.05881697672,57669.99566724436,164.85969387755102,23309.619060319157,20137.36977732749,21203.06274623278,22169.166483395642,20991.70838548185,11059.383716875871,918.4608024058506,854.1003888299754,888.6900582146013,870.2918600499821,851.6211397503907,0.0,0.0,0.0,0.0,495.6007110871081,21555.826181967175,1.4438050450673432,0.0,716.9828143458974,868.3096893020809,1.5818136623505752,5725.046011224466,5041.939626090931,5145.638370832504,5196.6196170098,5353.016803879553
1717054752,174.29309317263758,53782.688931899,71516.06751424812,67896.24886042737,67926.15948834922,67279.30669489283,67689.85224730302,155.39561832337498,21651.310687141307,20251.225104527268,21405.826407715213,22256.552350669997,19257.39371534196,8774.971604195898,895.8462066598008,835.431478703281,853.60524399126,854.8914725255295,842.4820466786357,0.0,0.0,0.0,1.5379545204877516,493.19240415621647,25282.859580582877,1.5220038267524787,0.0,719.7270274559594,863.6202228239159,1.5797431788946312,5773.715656442262,5593.651584838118,5451.990161001789,5354.61796529583,5629.6761124689
1717054767,146.80575440497557,44602.544685495974,62868.147838748475,61813.08675558313,60509.49313280789,62045.17763885175,60916.0556832637,138.98579479173813,16340.658415989248,19495.623543906808,18419.443325429995,18148.207755818654,15656.899609463713,7237.412625352989,714.3793394028982,721.9702031128907,744.5286209766925,734.9116422016823,715.0527379040353,0.0,0.0,0.0,1.9050918279711966,424.8053698981,21612.82370041021,1.8182708811547448,0.0,590.3949558853703,712.0043437851316,0.0,4662.699389046566,4365.334318795093,4825.900109590861,4465.093305115989,5104.80506528443
