timestamp,beacon-metrics-gazer--e7d3d1b423014ee5a3d5f213061bd9b7,cadvisor,cl-1-prysm-geth--1602b089b3554faabfdd6b7e6678ac4c,cl-2-prysm-geth--d9843c17ce45455cab1a10d84dc8b306,cl-3-prysm-geth--173228f84efa4936b86c0128b52f40c8,cl-4-prysm-geth--41d076642b854b249a6c74a82cfbc88d,cl-5-prysm-geth--1ad1d6068ae0453b87327c5c519e5799,dora--fea04be8155341049ae44a229caade91,el-1-geth-prysm--367c9d704dff496d9814c0ab6cc507da,el-2-geth-prysm--5540b55ba59c404a950fd9b1403c3f27,el-3-geth-prysm--7500a0b6c80e4a68a56d5b97cc0b7411,el-4-geth-prysm--9e704a36409e495aa99ffe36cb63eb55,el-5-geth-prysm--f14512f12774480297105e47431cf968,el-forkmon--934ad11f00614e9397c1cd5fccb88972,ethereum-metrics-exporter-1-prysm-geth--536f809392594c2a9672509dedb9536a,ethereum-metrics-exporter-2-prysm-geth--4545a585ec7049ab9d5f50c1e6afc307,ethereum-metrics-exporter-3-prysm-geth--2640fbb79054430ba669eb445773a634,ethereum-metrics-exporter-4-prysm-geth--00231386c26a4dbcaf045147e3c3f2af,ethereum-metrics-exporter-5-prysm-geth--d67e275be273439fac04cf4ea8e735be,grafana--59dd93c8cfba43acb6dea7c5eefa6b69,helpers-grafana-1,kurtosis-api--12b76d53e3a3431880ce75ba5b5db142,kurtosis-engine--5c811456292d47799b9e2a915ff09c5c,kurtosis-logs-aggregator,kurtosis-logs-collector--12b76d53e3a3431880ce75ba5b5db142,kurtosis-reverse-proxy--5c811456292d47799b9e2a915ff09c5c,portainer,prometheus,prometheus--e4a5aa36e27b4a0c84ef39c56de88dcb,validator-key-generation-cl-validator-keystore--290d50834a8e4a5e8de7169613053c0b,vc-1-geth-prysm--5600c4c96a844bb4b9a2cc80c03f3569,vc-2-geth-prysm--1577d5d38f0f4a0887cb1fb88044cb26,vc-3-geth-prysm--635c4c189aaa4a0cbfae01aa58960591,vc-4-geth-prysm--5ed42ae8a86e41e2884f11e25330b785,vc-5-geth-prysm--02383982044149879109c61bead94905
1716976397,10547200.0,276602880.0,404197376.0,389160960.0,380104704.0,328744960.0,389971968.0,34131968.0,64315392.0,58949632.0,58953728.0,61566976.0,59179008.0,27279360.0,9715712.0,8945664.0,9424896.0,10383360.0,9641984.0,89387008.0,176304128.0,19136512.0,18489344.0,18403328.0,3121152.0,30965760.0,22089728.0,484655104.0,66125824.0,6610944.0,29466624.0,30695424.0,28286976.0,27365376.0,29061120.0
1716976412,10547200.0,276611072.0,404496384.0,387702784.0,380121088.0,329842688.0,389943296.0,34136064.0,64380928.0,59478016.0,59088896.0,61575168.0,59314176.0,27590656.0,10153984.0,8990720.0,9809920.0,9830400.0,9134080.0,89391104.0,176304128.0,19136512.0,18489344.0,18403328.0,3031040.0,30965760.0,22089728.0,494149632.0,66396160.0,6610944.0,29478912.0,30699520.0,28307456.0,27381760.0,29081600.0
1716976427,10547200.0,276623360.0,404242432.0,387735552.0,380166144.0,332079104.0,389947392.0,34144256.0,64630784.0,59494400.0,60944384.0,62332928.0,59551744.0,28573696.0,10133504.0,8876032.0,9482240.0,9756672.0,9293824.0,91549696.0,176304128.0,19136512.0,18489344.0,18116608.0,3035136.0,30965760.0,19795968.0,494280704.0,66510848.0,6610944.0,29487104.0,30879744.0,28319744.0,27394048.0,29085696.0
1716976442,10547200.0,276647936.0,404283392.0,387747840.0,380182528.0,332906496.0,385867776.0,34148352.0,65548288.0,59592704.0,60616704.0,63148032.0,60563456.0,26632192.0,10264576.0,9228288.0,10018816.0,9785344.0,9412608.0,91631616.0,176304128.0,19136512.0,18489344.0,19013632.0,3182592.0,30834688.0,19795968.0,495439872.0,66625536.0,6610944.0,30019584.0,30916608.0,28082176.0,27881472.0,29102080.0
1716976457,10547200.0,277155840.0,404295680.0,387776512.0,380219392.0,332664832.0,385875968.0,34156544.0,65933312.0,59654144.0,60628992.0,63279104.0,60678144.0,27598848.0,10342400.0,9461760.0,9699328.0,9945088.0,9805824.0,91656192.0,176308224.0,19533824.0,18378752.0,19681280.0,3031040.0,30834688.0,19795968.0,495529984.0,66740224.0,6610944.0,30040064.0,30121984.0,28094464.0,28274688.0,29126656.0
1716976472,10547200.0,276643840.0,404598784.0,387788800.0,372170752.0,332701696.0,385867776.0,33660928.0,66240512.0,60215296.0,60669952.0,63696896.0,60801024.0,27074560.0,10031104.0,9314304.0,9580544.0,9977856.0,8695808.0,91656192.0,176308224.0,19533824.0,18378752.0,19849216.0,3043328.0,30834688.0,19795968.0,495710208.0,66875392.0,6610944.0,28225536.0,30138368.0,28995584.0,28282880.0,27963392.0
1716976487,14675968.0,276631552.0,407072768.0,387948544.0,375025664.0,333967360.0,386437120.0,48271360.0,66523136.0,61542400.0,61710336.0,63746048.0,61259776.0,27627520.0,10149888.0,9261056.0,9400320.0,10551296.0,9101312.0,91721728.0,176308224.0,19566592.0,18472960.0,21630976.0,3035136.0,30834688.0,19795968.0,495869952.0,68796416.0,6610944.0,28250112.0,29315072.0,29470720.0,28028928.0,28135424.0
1716976502,14675968.0,276647936.0,407175168.0,387960832.0,372719616.0,334024704.0,386441216.0,48271360.0,67223552.0,61812736.0,62373888.0,65273856.0,61747200.0,27893760.0,10539008.0,8990720.0,9322496.0,9445376.0,9109504.0,91848704.0,176308224.0,19566592.0,18472960.0,21823488.0,3219456.0,30834688.0,19795968.0,495939584.0,68734976.0,6610944.0,28262400.0,29331456.0,29478912.0,28037120.0,28147712.0
1716976517,14675968.0,277032960.0,407183360.0,387993600.0,372580352.0,334053376.0,386703360.0,48271360.0,67022848.0,62128128.0,62451712.0,65585152.0,61677568.0,27201536.0,10264576.0,9007104.0,9707520.0,9547776.0,9523200.0,93745152.0,176541696.0,19566592.0,18472960.0,21520384.0,3035136.0,30834688.0,19795968.0,496017408.0,104038400.0,6610944.0,28786688.0,29331456.0,29491200.0,28041216.0,28147712.0
1716976532,14675968.0,276770816.0,407224320.0,388005888.0,372854784.0,343228416.0,386449408.0,48275456.0,67051520.0,62803968.0,62558208.0,65499136.0,61759488.0,27181056.0,9924608.0,9580544.0,9850880.0,10452992.0,9379840.0,93470720.0,176541696.0,19566592.0,18472960.0,21975040.0,3043328.0,30834688.0,19795968.0,496074752.0,108244992.0,6610944.0,29044736.0,29335552.0,28868608.0,28442624.0,28155904.0
1716976547,14671872.0,274718720.0,389996544.0,388104192.0,372584448.0,360878080.0,392290304.0,53870592.0,67518464.0,63242240.0,63528960.0,65536000.0,62042112.0,27394048.0,9871360.0,9441280.0,10010624.0,10166272.0,9834496.0,92585984.0,172597248.0,18522112.0,17932288.0,21192704.0,2990080.0,29929472.0,18161664.0,489959424.0,107814912.0,6463488.0,29437952.0,29257728.0,28876800.0,28450816.0,28958720.0
