timestamp,beacon-metrics-gazer--1d085c0e3a0442b4a9ea5b7fded4a940,cadvisor,cl-1-prysm-geth--281cae6a1de54b17a7e93fc69e1fb584,cl-2-prysm-geth--9e5fff65ac404cf188ee4aecafd6938d,cl-3-prysm-geth--e2fa3dfa54724de2a216210c9a6aaaaf,cl-4-prysm-geth--e5f6c84f95864b62bf703d1fc1eb2317,cl-5-prysm-geth--e5d9a4f47c5943fea91694bde5f20eb1,dora--9943d72ad251431eb6fb33c0b6739f33,el-1-geth-prysm--ffecab9c8fa543d6adaa51f5d35a213c,el-2-geth-prysm--8633305d09784723aa04f4b66c467264,el-3-geth-prysm--e24e56fb1c8340c5a97a3c0655352dc2,el-4-geth-prysm--8d6843a6c1354af6b2d7632683f9756f,el-5-geth-prysm--001ce20020f74de4aa542f837decc2ae,el-forkmon--e2566cf8b7e949579d43ad368c58c1c2,ethereum-metrics-exporter-1-prysm-geth--d04ba5caaa464ff887d751f2497a2544,ethereum-metrics-exporter-2-prysm-geth--13f33f0edb4345d182f6f94bd23910d7,ethereum-metrics-exporter-3-prysm-geth--0d8c2ceef0754942a6e8138fafc98326,ethereum-metrics-exporter-4-prysm-geth--00e2cf241b1149c882b474a9d7aaeb0a,ethereum-metrics-exporter-5-prysm-geth--a4c2019fb8124f8a999874562440f62f,grafana--d652ea8a10184dc5a28851407774d8ea,helpers-grafana-1,kurtosis-api--6315bc785aa84b48824e307dcb7e4b74,kurtosis-engine--f91740d5a8a541d88661bee106dac019,kurtosis-logs-aggregator,kurtosis-logs-collector--6315bc785aa84b48824e307dcb7e4b74,kurtosis-reverse-proxy--f91740d5a8a541d88661bee106dac019,portainer,prometheus,prometheus--1b7bc418fadc4c16b1db60d937c88ca8,validator-key-generation-cl-validator-keystore--bb5e8255cc9640f79496fa26f5b29c7a,vc-1-geth-prysm--24176288ee1e42a0a3ce22426afc0d7f,vc-2-geth-prysm--9db0a1514fb04d2bbedcc729f6df68cf,vc-3-geth-prysm--a2b90fcb984f4e57aba5ca78b13b9edf,vc-4-geth-prysm--28b952348d4d4b318471cd51df362b1f,vc-5-geth-prysm--6d15c14d845f4d9eb3ebc4c289a7b93c
1716892523,13099008.0,164864000.0,371851264.0,392151040.0,388374528.0,384090112.0,369647616.0,31367168.0,60055552.0,57376768.0,58343424.0,57298944.0,57212928.0,25309184.0,10166272.0,9244672.0,8925184.0,9437184.0,8749056.0,84148224.0,57741312.0,18853888.0,16773120.0,13516800.0,5361664.0,24834048.0,10932224.0,627318784.0,113950720.0,7155712.0,26722304.0,27324416.0,28766208.0,27127808.0,26796032.0
1716892538,13099008.0,163962880.0,371892224.0,394002432.0,388448256.0,390905856.0,369422336.0,31629312.0,61071360.0,57401344.0,57335808.0,57298944.0,57229312.0,25337856.0,9289728.0,10289152.0,9527296.0,8966144.0,9691136.0,84197376.0,57741312.0,18853888.0,16109568.0,13148160.0,5132288.0,24834048.0,10932224.0,637370368.0,114057216.0,7155712.0,26722304.0,27770880.0,28508160.0,27136000.0,28393472.0
1716892553,13099008.0,174592000.0,371953664.0,394031104.0,388452352.0,390696960.0,369434624.0,31383552.0,61554688.0,57548800.0,57978880.0,57880576.0,57831424.0,26152960.0,9035776.0,9859072.0,9244672.0,9154560.0,8605696.0,84197376.0,57741312.0,18817024.0,16109568.0,13484032.0,5128192.0,24408064.0,11333632.0,644124672.0,114053120.0,7155712.0,26869760.0,27807744.0,28512256.0,27152384.0,28913664.0
1716892568,13099008.0,173965312.0,371953664.0,394043392.0,388493312.0,390737920.0,369577984.0,31399936.0,62038016.0,58707968.0,58216448.0,57880576.0,57872384.0,24502272.0,9388032.0,9334784.0,9048064.0,9629696.0,9117696.0,84197376.0,57741312.0,18817024.0,16109568.0,13279232.0,5242880.0,24408064.0,11010048.0,644386816.0,114057216.0,7155712.0,26972160.0,27824128.0,29032448.0,27160576.0,29073408.0
1716892583,13099008.0,173068288.0,371994624.0,394125312.0,390647808.0,390746112.0,369590272.0,31412224.0,62046208.0,58834944.0,58216448.0,57872384.0,58265600.0,26439680.0,9367552.0,9707520.0,9060352.0,9080832.0,8409088.0,84484096.0,57741312.0,18817024.0,16109568.0,13049856.0,5136384.0,24408064.0,11010048.0,644386816.0,114061312.0,7155712.0,26976256.0,27934720.0,28524544.0,26578944.0,29097984.0
1716892598,13099008.0,173072384.0,378531840.0,394092544.0,390684672.0,390795264.0,369688576.0,31432704.0,62418944.0,59133952.0,58695680.0,58683392.0,59174912.0,26062848.0,9846784.0,9068544.0,9240576.0,8826880.0,8597504.0,85073920.0,57741312.0,18817024.0,16109568.0,13492224.0,5128192.0,24408064.0,11010048.0,645120000.0,111521792.0,7155712.0,26976256.0,27947008.0,28540928.0,26578944.0,29097984.0
1716892613,13099008.0,172535808.0,378765312.0,394461184.0,390701056.0,390807552.0,369704960.0,31440896.0,62500864.0,59912192.0,59740160.0,58728448.0,58892288.0,24731648.0,10092544.0,9453568.0,9662464.0,8826880.0,8732672.0,85069824.0,57741312.0,18817024.0,16515072.0,13242368.0,5128192.0,24408064.0,11010048.0,645165056.0,111529984.0,7155712.0,26992640.0,27951104.0,27258880.0,26583040.0,27779072.0
1716892628,13099008.0,171909120.0,378789888.0,394604544.0,390737920.0,390840320.0,370085888.0,31469568.0,63254528.0,59879424.0,59850752.0,58929152.0,59772928.0,24731648.0,9576448.0,9203712.0,9236480.0,8974336.0,8847360.0,85073920.0,57757696.0,18817024.0,16515072.0,13180928.0,5165056.0,24526848.0,13688832.0,645173248.0,111534080.0,7155712.0,26992640.0,26943488.0,27336704.0,26595328.0,27795456.0
1716892643,13099008.0,171929600.0,378822656.0,394645504.0,391016448.0,390864896.0,369889280.0,26836992.0,63299584.0,59867136.0,60112896.0,59076608.0,60358656.0,26099712.0,9150464.0,9125888.0,9674752.0,8634368.0,8478720.0,85385216.0,57839616.0,18817024.0,16515072.0,13512704.0,5251072.0,24526848.0,13688832.0,645984256.0,112607232.0,7155712.0,27484160.0,26943488.0,27344896.0,26689536.0,26759168.0
1716892658,13099008.0,170000384.0,378847232.0,394702848.0,390795264.0,390893568.0,369881088.0,26836992.0,64196608.0,61222912.0,60547072.0,59199488.0,60825600.0,25141248.0,9101312.0,9289728.0,9715712.0,9289728.0,9228288.0,85618688.0,57839616.0,18817024.0,16515072.0,13787136.0,5128192.0,24526848.0,13688832.0,645992448.0,114913280.0,7155712.0,27480064.0,27262976.0,27832320.0,26693632.0,26783744.0
1716892673,13099008.0,168857600.0,378916864.0,387076096.0,390807552.0,387436544.0,369897472.0,26849280.0,64487424.0,61616128.0,60620800.0,60080128.0,61034496.0,26144768.0,9338880.0,9969664.0,9478144.0,9183232.0,8359936.0,82403328.0,57839616.0,18817024.0,16343040.0,13787136.0,5128192.0,24526848.0,13688832.0,646807552.0,115023872.0,7155712.0,27488256.0,27471872.0,28069888.0,26705920.0,26882048.0
1716892688,13099008.0,168542208.0,378945536.0,387092480.0,390844416.0,387207168.0,369995776.0,27115520.0,64335872.0,61710336.0,60989440.0,60096512.0,61386752.0,23740416.0,9629696.0,9236480.0,9072640.0,8957952.0,9089024.0,82485248.0,57839616.0,18817024.0,16343040.0,13406208.0,5234688.0,24526848.0,13688832.0,656920576.0,115064832.0,7155712.0,27009024.0,26185728.0,28114944.0,26714112.0,26886144.0
