timestamp,beacon-metrics-gazer--9d316b6e9aa74b72999d2169c29fc931,cadvisor,cl-1-prysm-geth--41ea38c7ab484187aea4c001cfa85877,cl-2-prysm-geth--d4c7c550a22a4d72b6264e330cb9b544,cl-3-prysm-geth--5fa5e7027a8b48fe88a976b0d51f82cb,cl-4-prysm-geth--bf9b7cede1f74f37acb6b8f89ab25109,cl-5-prysm-geth--dadda985c88241988107c85787072a24,dora--ae41b9d83a724f4b8ced839ed55c3b18,el-1-geth-prysm--5edb3644f0d74ccb9237f94347013eb1,el-2-geth-prysm--28409563920c4702898404d9d502cf24,el-3-geth-prysm--34913541bf98469ea24f3b200a50eab9,el-4-geth-prysm--4d2adf113d5c415e8650d956a1d49669,el-5-geth-prysm--c69e01da5b54418399a3651466ef90e8,el-forkmon--d48c4eced8d1413ebd8bea77b2309ebe,ethereum-metrics-exporter-1-prysm-geth--332d8a1bb09d4d78a250774250625f9a,ethereum-metrics-exporter-2-prysm-geth--d752acdfa1164b5288105ff1762acec1,ethereum-metrics-exporter-3-prysm-geth--25c16c673a574df7a29e911e6a76a203,ethereum-metrics-exporter-4-prysm-geth--320445e439ac41529158d60cb2a9123d,ethereum-metrics-exporter-5-prysm-geth--c24ef082a93e4045af11f64e6d84592f,grafana--ad5738e121764c40a3c41014f1ef2631,helpers-grafana-1,kurtosis-api--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-engine--c86de4a013f447ea8b744e42a7ef18a6,kurtosis-logs-aggregator,kurtosis-logs-collector--5eb1669ce9fd4d51b8babb50c04e274a,kurtosis-reverse-proxy--c86de4a013f447ea8b744e42a7ef18a6,portainer,prometheus,prometheus--92c8439a09ae413a94601b6ded969af2,validator-key-generation-cl-validator-keystore--9c56e625a65248fcb655039c4474c6af,vc-1-geth-prysm--db6030ba0fa3465084a9062e7ddae2a5,vc-2-geth-prysm--da5a52f2c828426095c8ce10fe8fedfa,vc-3-geth-prysm--3543e76cba0d496d846503171238c578,vc-4-geth-prysm--d03e06aa07c249018118389ef402ba55,vc-5-geth-prysm--ad729c42abfd432cbccbae2b791e019d
1716904259,14315520.0,224972800.0,352247808.0,355844096.0,376655872.0,376238080.0,370528256.0,43286528.0,66256896.0,54988800.0,55267328.0,54562816.0,56291328.0,26726400.0,11694080.0,9244672.0,8794112.0,10272768.0,9973760.0,121069568.0,49336320.0,27455488.0,22597632.0,15728640.0,5238784.0,43810816.0,12369920.0,679772160.0,101388288.0,7168000.0,40263680.0,26632192.0,28839936.0,28102656.0,26599424.0
1716904274,14315520.0,224751616.0,352251904.0,360153088.0,376684544.0,377192448.0,372887552.0,43298816.0,66752512.0,55078912.0,56414208.0,55439360.0,56668160.0,25739264.0,12578816.0,9224192.0,9129984.0,9326592.0,9887744.0,122802176.0,49364992.0,27455488.0,22597632.0,15945728.0,5226496.0,43810816.0,12369920.0,679809024.0,101392384.0,7168000.0,37298176.0,26644480.0,28930048.0,28114944.0,26611712.0
1716904289,14315520.0,219951104.0,352309248.0,360226816.0,376696832.0,379322368.0,372662272.0,43298816.0,67215360.0,55922688.0,56430592.0,55492608.0,57257984.0,25796608.0,13565952.0,9162752.0,8806400.0,9338880.0,9330688.0,122802176.0,49364992.0,27455488.0,22589440.0,16359424.0,5226496.0,43810816.0,12369920.0,679804928.0,101396480.0,7168000.0,37662720.0,27082752.0,28033024.0,28123136.0,26611712.0
1716904304,14315520.0,217980928.0,352325632.0,360284160.0,376754176.0,376651776.0,372936704.0,43298816.0,67670016.0,55922688.0,56541184.0,56053760.0,57663488.0,26492928.0,13840384.0,9248768.0,8794112.0,9506816.0,10346496.0,122802176.0,49364992.0,27455488.0,22589440.0,16158720.0,5550080.0,43810816.0,12369920.0,679804928.0,101404672.0,7168000.0,37707776.0,27168768.0,28041216.0,29077504.0,26931200.0
1716904319,14315520.0,217718784.0,352325632.0,360304640.0,376750080.0,376688640.0,372707328.0,43401216.0,67620864.0,56397824.0,56766464.0,56082432.0,57917440.0,25702400.0,11087872.0,9207808.0,9039872.0,9605120.0,9940992.0,122994688.0,49364992.0,27455488.0,22589440.0,15761408.0,5226496.0,43810816.0,15077376.0,682717184.0,108937216.0,7168000.0,37715968.0,26533888.0,28123136.0,29294592.0,26943488.0
1716904334,14315520.0,217460736.0,352350208.0,364621824.0,378937344.0,385261568.0,373157888.0,29192192.0,67551232.0,56340480.0,56737792.0,57057280.0,58023936.0,25071616.0,11513856.0,8962048.0,9097216.0,9572352.0,10137600.0,123019264.0,49377280.0,27455488.0,22589440.0,15536128.0,5230592.0,43814912.0,15077376.0,621473792.0,108949504.0,7168000.0,37937152.0,26537984.0,28131328.0,29302784.0,26968064.0
1716904349,14315520.0,217669632.0,352354304.0,364822528.0,378961920.0,393273344.0,372928512.0,29216768.0,67854336.0,56623104.0,56881152.0,57266176.0,58159104.0,25419776.0,12611584.0,9043968.0,9822208.0,9392128.0,9351168.0,122998784.0,49385472.0,27455488.0,22544384.0,16056320.0,5226496.0,43814912.0,15077376.0,624861184.0,108949504.0,7168000.0,37953536.0,27361280.0,29298688.0,29827072.0,26972160.0
1716904364,14315520.0,217223168.0,352354304.0,364855296.0,379260928.0,393289728.0,373211136.0,29224960.0,67960832.0,57356288.0,57847808.0,57126912.0,58904576.0,26984448.0,11898880.0,9842688.0,9310208.0,9076736.0,9719808.0,122994688.0,49385472.0,27455488.0,22544384.0,16293888.0,5230592.0,43814912.0,15077376.0,629063680.0,108953600.0,7168000.0,37494784.0,27463680.0,29806592.0,29843456.0,27406336.0
1716904379,14315520.0,217149440.0,352366592.0,364871680.0,379023360.0,393330688.0,375373824.0,29224960.0,68657152.0,57782272.0,57798656.0,57659392.0,59592704.0,27525120.0,11849728.0,9662464.0,8945664.0,9965568.0,10653696.0,123236352.0,50094080.0,27463680.0,22544384.0,16097280.0,5226496.0,43814912.0,15077376.0,630722560.0,103133184.0,7168000.0,37511168.0,26636288.0,29847552.0,29917184.0,27410432.0
1716904394,14315520.0,217223168.0,335687680.0,367325184.0,386527232.0,369958912.0,377257984.0,29224960.0,69226496.0,57950208.0,58003456.0,57745408.0,59510784.0,26501120.0,12251136.0,9105408.0,9129984.0,10752000.0,10018816.0,123240448.0,50147328.0,27463680.0,22544384.0,15659008.0,5230592.0,43814912.0,15077376.0,690544640.0,103145472.0,7168000.0,38383616.0,26636288.0,29007872.0,29917184.0,27414528.0
1716904409,14315520.0,217210880.0,335691776.0,369545216.0,386797568.0,369995776.0,377307136.0,29286400.0,69521408.0,57925632.0,58318848.0,57856000.0,59510784.0,27570176.0,11829248.0,9023488.0,8953856.0,8855552.0,9412608.0,123236352.0,50147328.0,27463680.0,22339584.0,15769600.0,5230592.0,43814912.0,15077376.0,750514176.0,103149568.0,7168000.0,38387712.0,26644480.0,29020160.0,27136000.0,28446720.0
1716904424,14315520.0,216870912.0,338046976.0,369590272.0,386584576.0,370278400.0,377364480.0,29302784.0,69308416.0,58937344.0,58773504.0,58404864.0,60579840.0,27893760.0,11833344.0,9535488.0,9011200.0,9895936.0,9383936.0,123236352.0,50147328.0,27463680.0,22339584.0,15765504.0,5226496.0,43814912.0,15077376.0,751710208.0,103145472.0,7168000.0,40046592.0,26808320.0,29028352.0,27156480.0,28450816.0
1716904439,14315520.0,216612864.0,336175104.0,369602560.0,386854912.0,324648960.0,385941504.0,29315072.0,70189056.0,58978304.0,59977728.0,58957824.0,60497920.0,27148288.0,12591104.0,9457664.0,9433088.0,9854976.0,9449472.0,123584512.0,50147328.0,27463680.0,22339584.0,15978496.0,5226496.0,43814912.0,12722176.0,752001024.0,103153664.0,7168000.0,39903232.0,26836992.0,29032448.0,27168768.0,27230208.0
1716904454,14315520.0,216584192.0,337256448.0,369639424.0,386621440.0,324657152.0,385949696.0,29323264.0,70664192.0,59723776.0,59953152.0,58880000.0,60678144.0,26320896.0,12242944.0,9232384.0,8953856.0,9490432.0,9883648.0,123584512.0,50147328.0,27463680.0,22339584.0,16269312.0,5226496.0,43687936.0,12722176.0,752304128.0,103157760.0,7168000.0,38465536.0,26836992.0,27738112.0,27176960.0,27234304.0
